chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
3.1174,0.3117,42.919343,10.216981,1.692663e-03,7.1105,0,,1.105353e+00,1.007576e+00,9.564597e-01,9.381342e-01,9.401202e-01,9.469437e-01,6.762038e-01,6.077401e-01,1.098431e-01,9.143006e-02,7.971603e-02,5.546003e-03
3.1203,0.3120,49.417134,9.151275,1.371096e-03,7.4040,0,,1.220192e+00,1.073881e+00,1.050330e+00,1.073294e+00,1.090440e+00,1.106728e+00,6.154740e-01,5.443305e-01,8.174111e-02,6.726001e-02,5.798944e-02,3.953891e-03
3.1207,0.3121,32.374575,11.406795,2.171278e-03,6.1625,0,,1.049839e+00,1.016772e+00,9.779203e-01,9.382974e-01,9.211819e-01,9.070026e-01,7.988956e-01,7.482421e-01,1.751915e-01,1.503879e-01,1.286468e-01,9.828716e-03
3.1220,0.3122,42.919343,10.216981,2.511266e-03,10.5493,0,,1.472641e+00,1.330762e+00,1.275980e+00,1.285255e+00,1.307976e+00,1.336877e+00,1.039132e+00,9.389375e-01,2.087783e-01,1.763431e-01,1.563727e-01,1.208497e-02
3.1220,0.3122,13.894955,9.151275,9.780372e-04,1.4850,0,,6.185304e-01,8.422815e-01,8.599602e-01,8.600212e-01,8.565080e-01,8.513979e-01,5.589532e-01,5.286683e-01,1.388647e-01,1.186510e-01,1.028325e-01,7.306396e-03
3.1228,0.3123,65.512856,6.575951,1.133905e-03,11.2965,0,,2.222508e+00,2.365579e+00,2.527790e+00,2.528478e+00,2.487719e+00,2.429990e+00,7.528483e-01,6.447050e-01,8.268584e-02,6.940395e-02,5.772074e-02,3.904105e-03
3.1251,0.3125,56.898660,12.735167,5.843699e-03,26.1087,0,,1.233434e+00,1.093281e+00,1.141006e+00,1.274791e+00,1.344389e+00,1.406795e+00,9.185924e-01,8.900981e-01,2.725091e-01,2.551527e-01,2.246412e-01,2.941402e-02
3.1326,0.3133,75.431201,12.735167,3.404924e-03,20.1676,0,,7.883753e-01,7.244393e-01,8.129938e-01,9.026508e-01,9.346177e-01,9.571135e-01,4.925833e-01,4.398957e-01,1.110404e-01,9.925555e-02,8.653025e-02,7.997932e-03
3.1382,0.3138,9.102982,7.341750,9.845437e-04,1.2207,0,,9.250183e-01,1.472346e+00,1.543127e+00,1.568604e+00,1.572307e+00,1.572033e+00,1.091841e+00,1.033815e+00,3.122401e-01,2.700795e-01,2.350924e-01,1.772173e-02
3.1392,0.3139,9.102982,8.196729,1.130407e-03,1.2554,0,,7.023891e-01,1.196891e+00,1.269548e+00,1.300150e+00,1.307055e+00,1.310296e+00,9.588162e-01,9.113790e-01,3.067792e-01,2.697665e-01,2.367290e-01,1.896911e-02
3.1403,0.3140,18.420700,5.275657,4.456214e-04,1.5560,0,,2.012299e+00,2.021477e+00,1.922488e+00,1.812859e+00,1.759746e+00,1.709348e+00,7.304775e-01,6.387258e-01,7.584454e-02,6.416148e-02,5.342122e-02,3.399551e-03
3.1409,0.3141,15.998587,4.725367,3.516941e-04,1.1907,0,,1.986958e+00,2.047099e+00,1.952548e+00,1.840775e+00,1.784544e+00,1.729953e+00,6.780894e-01,5.902929e-01,6.847854e-02,5.783331e-02,4.818504e-02,3.053624e-03
3.1419,0.3142,65.512856,11.406795,2.392730e-03,13.7422,0,,9.029140e-01,8.027820e-01,8.495368e-01,9.233475e-01,9.549120e-01,9.798162e-01,5.426654e-01,4.844473e-01,9.908622e-02,8.631498e-02,7.402426e-02,5.766295e-03
3.1494,0.3149,13.894955,10.216981,1.303774e-03,1.7731,0,,6.021062e-01,8.400211e-01,8.613065e-01,8.646556e-01,8.628193e-01,8.594259e-01,6.040638e-01,5.781874e-01,1.833583e-01,1.585813e-01,1.379595e-01,1.057633e-02
3.1583,0.3158,24.420531,11.406795,2.230406e-03,4.7750,0,,1.086517e+00,1.112745e+00,1.089987e+00,1.060403e+00,1.044310e+00,1.028021e+00,8.710398e-01,8.371437e-01,2.350845e-01,2.011023e-01,1.793878e-01,1.375703e-02
3.1592,0.3159,100.000000,6.575951,1.020243e-03,15.5148,0,,1.727033e+00,2.224639e+00,2.102445e+00,1.896598e+00,1.789275e+00,1.684535e+00,4.215635e-01,3.609318e-01,4.378204e-02,3.626850e-02,3.103492e-02,1.665122e-03
3.1618,0.3162,65.512856,6.575951,8.416569e-04,8.3850,0,,1.815010e+00,1.795228e+00,1.884260e+00,1.876117e+00,1.844572e+00,1.801180e+00,5.107448e-01,4.311957e-01,4.719488e-02,3.938674e-02,3.262679e-02,2.154377e-03
3.1622,0.3162,37.275937,11.406795,2.237664e-03,7.3124,0,,1.047916e+00,9.906424e-01,9.438958e-01,9.064919e-01,8.949097e-01,8.885081e-01,7.811771e-01,7.223332e-01,1.596336e-01,1.347401e-01,1.196021e-01,8.924306e-03
3.1623,0.3162,56.898660,12.735167,3.451005e-03,15.4185,0,,9.116022e-01,8.116200e-01,8.035541e-01,8.508403e-01,8.834430e-01,9.162426e-01,6.652561e-01,6.255021e-01,1.555270e-01,1.394394e-01,1.204885e-01,1.093016e-02
3.1637,0.3164,86.851137,10.216981,1.912303e-03,16.2558,0,,8.939701e-01,9.541415e-01,1.064834e+00,1.104487e+00,1.102746e+00,1.090989e+00,3.938621e-01,3.422721e-01,6.552863e-02,5.471649e-02,4.754648e-02,3.466022e-03
3.1644,0.3164,56.898660,6.575951,9.021671e-04,7.8060,0,,2.032333e+00,1.882350e+00,1.983144e+00,2.021778e+00,2.013248e+00,1.990000e+00,6.288516e-01,5.528875e-01,6.250939e-02,5.111138e-02,4.355278e-02,2.854107e-03
3.1647,0.3165,37.275937,8.196729,1.024188e-03,4.6577,0,,1.389031e+00,1.261689e+00,1.189982e+00,1.151052e+00,1.142253e+00,1.138004e+00,6.434351e-01,5.769883e-01,7.814941e-02,6.626826e-02,5.579910e-02,3.638043e-03
3.1671,0.3167,15.998587,7.341750,6.130777e-04,1.3360,0,,8.576129e-01,1.010600e+00,1.003790e+00,9.815533e-01,9.672333e-01,9.515792e-01,5.183372e-01,4.748086e-01,8.188224e-02,6.820384e-02,5.925611e-02,3.893258e-03
3.1675,0.3168,56.898660,11.406795,2.350814e-03,11.7262,0,,9.484749e-01,8.391081e-01,8.368374e-01,8.822336e-01,9.101927e-01,9.367418e-01,6.150765e-01,5.541252e-01,1.139812e-01,9.699520e-02,8.222740e-02,6.423267e-03
3.1728,0.3173,32.374575,11.406795,1.971674e-03,5.5960,0,,9.672296e-01,9.405166e-01,9.051740e-01,8.684503e-01,8.521707e-01,8.382912e-01,7.108020e-01,6.643920e-01,1.493502e-01,1.277433e-01,1.089669e-01,8.124293e-03
3.1741,0.3174,75.431201,9.151275,1.431493e-03,11.7994,0,,1.059043e+00,1.036584e+00,1.136774e+00,1.185400e+00,1.189320e+00,1.182742e+00,4.325595e-01,3.739365e-01,5.622074e-02,4.784031e-02,4.079915e-02,2.801522e-03
3.1769,0.3177,75.431201,8.196729,1.157086e-03,10.6482,0,,1.212276e+00,1.223500e+00,1.319632e+00,1.343074e+00,1.332386e+00,1.311411e+00,4.165341e-01,3.739713e-01,4.791155e-02,4.000807e-02,3.414205e-02,2.290089e-03
3.1812,0.3181,21.209509,6.575951,5.497495e-04,1.7731,0,,1.318595e+00,1.340827e+00,1.284814e+00,1.219983e+00,1.187837e+00,1.157017e+00,5.551449e-01,4.920180e-01,6.450063e-02,5.300263e-02,4.566466e-02,2.900330e-03
3.1950,0.3195,42.919343,11.406795,2.856536e-03,10.7480,0,,1.201352e+00,1.102716e+00,1.049106e+00,1.035274e+00,1.043917e+00,1.059983e+00,9.262588e-01,8.467044e-01,2.045750e-01,1.743609e-01,1.518284e-01,1.249474e-02
3.1965,0.3197,12.067926,7.341750,1.026333e-03,1.6870,0,,1.400356e+00,1.793010e+00,1.812970e+00,1.801865e+00,1.789964e+00,1.775173e+00,1.161786e+00,1.099365e+00,2.770821e-01,2.374102e-01,2.039716e-01,1.449870e-02
3.1981,0.3198,49.417134,11.406795,3.648689e-03,15.8070,0,,1.330577e+00,1.187920e+00,1.168674e+00,1.231014e+00,1.277355e+00,1.325326e+00,1.000175e+00,9.398225e-01,2.418111e-01,2.073733e-01,1.885662e-01,1.730539e-02
3.1995,0.3199,13.894955,8.196729,7.545139e-04,1.2790,0,,6.565544e-01,8.675961e-01,8.806832e-01,8.762521e-01,8.704288e-01,8.629683e-01,5.250005e-01,4.903304e-01,1.085362e-01,9.245127e-02,7.900895e-02,5.472802e-03
3.2023,0.3202,15.998587,10.216981,1.235394e-03,1.9345,0,,6.461044e-01,8.254818e-01,8.349423e-01,8.307557e-01,8.259050e-01,8.197990e-01,5.612393e-01,5.357026e-01,1.504108e-01,1.288285e-01,1.119556e-01,8.270575e-03
3.2029,0.3203,56.898660,9.151275,2.970157e-03,18.4672,0,,1.914836e+00,1.774223e+00,1.991890e+00,2.194492e+00,2.262494e+00,2.307500e+00,1.135371e+00,1.009605e+00,2.453638e-01,2.105157e-01,1.867664e-01,1.570533e-02
3.2063,0.3206,18.420700,9.151275,9.521095e-04,1.9165,0,,7.724342e-01,8.935136e-01,8.881187e-01,8.713243e-01,8.605208e-01,8.486813e-01,5.348761e-01,5.005401e-01,1.056170e-01,8.886681e-02,7.746918e-02,5.194160e-03
3.2080,0.3208,37.275937,11.406795,2.464197e-03,8.0527,0,,1.128090e+00,1.063611e+00,1.012998e+00,9.743779e-01,9.636170e-01,9.589135e-01,8.704122e-01,8.059140e-01,1.858458e-01,1.574410e-01,1.403946e-01,1.078875e-02
3.2084,0.3208,100.000000,10.216981,2.041378e-03,19.9802,0,,8.511430e-01,1.046091e+00,1.131665e+00,1.125943e+00,1.103082e+00,1.072621e+00,3.677293e-01,3.217768e-01,6.262468e-02,5.230863e-02,4.544739e-02,3.420583e-03
3.2093,0.3209,49.417134,10.216981,3.061437e-03,14.8074,0,,1.583214e+00,1.401967e+00,1.416044e+00,1.519263e+00,1.578979e+00,1.634770e+00,1.114701e+00,1.009328e+00,2.423649e-01,2.063739e-01,1.795312e-01,1.534817e-02
3.2207,0.3221,100.000000,7.341750,1.100737e-03,14.9928,0,,1.343064e+00,1.727241e+00,1.690797e+00,1.565991e+00,1.492372e+00,1.417710e+00,3.616486e-01,3.231465e-01,4.066084e-02,3.382994e-02,2.873589e-02,1.661305e-03
3.2211,0.3221,32.374575,10.216981,2.076085e-03,6.5785,0,,1.383063e+00,1.317097e+00,1.257694e+00,1.205546e+00,1.186808e+00,1.173927e+00,1.010628e+00,9.360163e-01,2.035475e-01,1.716381e-01,1.517000e-01,1.109461e-02
3.2229,0.3223,65.512856,14.218234,5.258729e-03,24.2305,0,,8.236839e-01,7.301804e-01,7.652512e-01,8.536382e-01,8.984890e-01,9.382119e-01,5.976533e-01,5.785841e-01,1.697882e-01,1.579557e-01,1.413471e-01,1.695677e-02
3.2235,0.3224,56.898660,10.216981,3.865850e-03,21.5290,0,,1.694780e+00,1.536507e+00,1.708236e+00,1.909500e+00,1.987402e+00,2.046095e+00,1.121467e+00,1.006551e+00,2.734096e-01,2.461986e-01,2.163209e-01,2.091995e-02
3.2263,0.3226,13.894955,5.275657,5.249014e-04,1.3825,0,,2.141077e+00,2.353787e+00,2.299780e+00,2.216472e+00,2.169685e+00,2.121556e+00,1.050454e+00,9.444562e-01,1.393231e-01,1.154747e-01,9.784180e-02,6.319430e-03
3.2284,0.3228,21.209509,5.890030,4.670433e-04,1.6818,0,,1.558423e+00,1.545989e+00,1.466035e+00,1.380696e+00,1.340282e+00,1.302435e+00,5.621662e-01,4.910234e-01,5.950376e-02,4.887234e-02,4.108088e-02,2.618621e-03
3.2293,0.3229,18.420700,5.890030,4.325267e-04,1.3527,0,,1.309682e+00,1.369280e+00,1.316671e+00,1.251049e+00,1.217167e+00,1.183849e+00,5.184466e-01,4.570148e-01,5.795169e-02,4.763414e-02,4.095872e-02,2.588019e-03
3.2309,0.3231,49.417134,10.216981,1.701540e-03,8.2299,0,,1.065771e+00,9.489740e-01,9.173232e-01,9.302962e-01,9.456828e-01,9.626590e-01,6.241283e-01,5.595531e-01,9.696812e-02,8.060357e-02,6.848230e-02,4.832920e-03
3.2386,0.3239,32.374575,11.406795,2.391090e-03,6.7864,0,,1.136293e+00,1.096523e+00,1.053906e+00,1.011292e+00,9.934233e-01,9.791241e-01,8.946996e-01,8.394068e-01,2.045717e-01,1.762927e-01,1.512685e-01,1.188461e-02
3.2392,0.3239,100.000000,8.196729,1.299698e-03,15.8563,0,,1.121489e+00,1.431671e+00,1.451035e+00,1.376323e+00,1.324138e+00,1.268401e+00,3.596044e-01,3.070734e-01,4.459413e-02,3.735914e-02,3.171694e-02,1.969949e-03
3.2434,0.3243,15.998587,5.275657,5.020346e-04,1.5224,0,,2.197624e+00,2.297272e+00,2.214813e+00,2.111072e+00,2.057282e+00,2.004312e+00,9.407216e-01,8.353363e-01,1.116216e-01,9.198232e-02,7.910658e-02,4.959121e-03
3.2445,0.3244,37.275937,10.216981,2.255751e-03,8.2299,0,,1.426884e+00,1.324094e+00,1.256782e+00,1.219661e+00,1.215569e+00,1.219669e+00,1.031433e+00,9.439196e-01,2.057777e-01,1.739394e-01,1.500593e-01,1.134235e-02
3.2450,0.3245,15.998587,5.890030,6.507614e-04,1.7676,0,,2.102401e+00,2.237581e+00,2.176583e+00,2.093062e+00,2.047998e+00,2.002656e+00,1.069008e+00,9.662990e-01,1.475555e-01,1.223043e-01,1.036960e-01,6.745255e-03
3.2464,0.3246,28.117687,10.216981,2.008235e-03,5.5268,0,,1.371598e+00,1.340103e+00,1.292393e+00,1.241344e+00,1.217985e+00,1.197522e+00,1.021003e+00,9.574482e-01,2.213008e-01,1.895687e-01,1.620418e-01,1.196833e-02
3.2489,0.3249,56.898660,6.575951,8.192314e-04,7.0884,0,,1.891830e+00,1.725246e+00,1.799351e+00,1.825417e+00,1.815119e+00,1.792232e+00,5.492893e-01,4.800211e-01,5.200320e-02,4.246520e-02,3.614182e-02,2.354356e-03
3.2528,0.3253,75.431201,14.218234,5.014016e-03,26.6006,0,,7.439239e-01,6.754297e-01,7.601066e-01,8.592652e-01,8.978327e-01,9.272186e-01,5.174877e-01,4.662889e-01,1.406283e-01,1.244166e-01,1.152989e-01,1.332303e-02
3.2578,0.3258,86.851137,6.575951,8.768710e-04,11.5812,0,,1.629982e+00,1.950971e+00,1.935674e+00,1.813081e+00,1.736007e+00,1.655941e+00,3.973584e-01,3.476461e-01,3.845775e-02,3.186898e-02,2.681754e-02,1.541864e-03
3.2581,0.3258,86.851137,12.735167,3.422780e-03,23.3426,0,,7.297508e-01,7.336369e-01,8.509981e-01,9.253186e-01,9.432098e-01,9.505228e-01,4.070451e-01,3.723331e-01,9.760386e-02,8.673783e-02,7.547437e-02,6.976177e-03
3.2593,0.3259,100.000000,12.735167,3.627583e-03,28.4848,0,,6.875559e-01,7.985618e-01,9.142620e-01,9.540567e-01,9.527223e-01,9.416811e-01,3.537946e-01,3.096256e-01,9.060460e-02,8.048470e-02,7.007924e-02,6.763799e-03
3.2594,0.3259,86.851137,11.406795,2.481254e-03,18.8922,0,,7.962956e-01,8.216322e-01,9.359407e-01,9.948689e-01,1.004039e+00,1.002887e+00,4.030262e-01,3.545065e-01,7.846913e-02,6.641985e-02,5.875441e-02,4.634871e-03
3.2603,0.3260,32.374575,9.151275,1.741941e-03,6.1625,0,,1.634873e+00,1.535855e+00,1.458629e+00,1.400703e+00,1.383510e+00,1.374014e+00,1.080024e+00,9.866138e-01,1.862901e-01,1.616726e-01,1.383911e-01,9.700965e-03
3.2620,0.3262,13.894955,4.725367,4.049390e-04,1.1907,0,,2.218446e+00,2.386530e+00,2.309826e+00,2.204956e+00,2.148615e+00,2.091976e+00,9.118090e-01,8.060893e-01,1.041607e-01,8.665765e-02,7.230058e-02,4.679221e-03
3.2625,0.3263,49.417134,9.151275,2.466896e-03,13.3213,0,,1.832740e+00,1.620268e+00,1.675747e+00,1.808800e+00,1.873338e+00,1.928242e+00,1.152370e+00,1.033499e+00,2.176538e-01,1.828241e-01,1.613018e-01,1.264403e-02
3.2635,0.3263,32.374575,7.341750,1.086230e-03,4.7899,0,,2.044935e+00,1.866331e+00,1.760820e+00,1.701133e+00,1.687322e+00,1.680796e+00,9.922117e-01,8.923767e-01,1.258671e-01,1.068266e-01,8.920849e-02,5.907523e-03
3.2672,0.3267,37.275937,10.216981,1.533803e-03,5.5960,0,,1.051151e+00,9.857233e-01,9.349323e-01,8.970385e-01,8.855102e-01,8.786816e-01,6.510736e-01,5.912758e-01,1.072297e-01,8.948758e-02,7.628325e-02,5.285867e-03
3.2684,0.3268,37.275937,9.151275,1.220650e-03,4.9721,0,,1.182672e+00,1.093165e+00,1.032628e+00,9.932612e-01,9.826685e-01,9.769053e-01,6.312638e-01,5.640209e-01,8.740512e-02,7.301379e-02,6.306825e-02,4.135880e-03
3.2687,0.3269,49.417134,12.735167,3.887883e-03,15.0864,0,,1.042514e+00,9.450308e-01,9.079162e-01,9.241899e-01,9.483397e-01,9.780680e-01,8.488481e-01,7.722620e-01,2.133825e-01,1.872960e-01,1.627487e-01,1.589379e-02
3.2689,0.3269,28.117687,9.151275,1.664175e-03,5.1132,0,,1.602981e+00,1.547276e+00,1.482323e+00,1.418724e+00,1.392077e+00,1.370254e+00,1.083675e+00,1.001523e+00,2.012176e-01,1.687763e-01,1.478697e-01,1.038209e-02
3.2712,0.3271,32.374575,8.196729,1.408024e-03,5.5613,0,,1.869441e+00,1.731459e+00,1.638072e+00,1.578611e+00,1.564060e+00,1.557790e+00,1.081455e+00,9.729614e-01,1.632668e-01,1.369967e-01,1.149261e-01,7.931446e-03
3.2741,0.3274,42.919343,7.341750,8.665439e-04,5.0658,0,,1.600689e+00,1.395859e+00,1.344734e+00,1.340743e+00,1.344175e+00,1.346704e+00,6.010105e-01,5.198587e-01,6.124773e-02,5.149140e-02,4.303124e-02,2.808157e-03
3.2769,0.3277,65.512856,7.341750,9.080616e-04,8.1029,0,,1.447976e+00,1.363834e+00,1.441281e+00,1.464293e+00,1.454659e+00,1.434412e+00,4.412431e-01,3.886044e-01,4.370788e-02,3.664671e-02,3.042974e-02,2.013112e-03
3.2771,0.3277,28.117687,11.406795,2.363863e-03,5.8269,0,,1.145857e+00,1.133383e+00,1.099987e+00,1.061535e+00,1.042531e+00,1.024805e+00,9.174620e-01,8.722605e-01,2.319524e-01,1.987072e-01,1.712641e-01,1.333104e-02
3.2777,0.3278,37.275937,8.196729,1.506265e-03,6.8500,0,,1.915677e+00,1.726141e+00,1.644269e+00,1.627451e+00,1.636904e+00,1.652580e+00,1.074046e+00,9.790250e-01,1.580409e-01,1.354066e-01,1.148575e-01,7.841899e-03
3.2803,0.3280,21.209509,8.196729,7.833197e-04,2.0269,0,,9.666682e-01,1.029105e+00,1.003885e+00,9.686993e-01,9.495194e-01,9.301146e-01,5.376536e-01,4.911911e-01,8.210724e-02,6.837203e-02,5.813937e-02,3.836890e-03
3.2808,0.3281,49.417134,6.575951,8.672705e-04,6.5174,0,,2.081361e+00,1.826770e+00,1.869545e+00,1.914403e+00,1.920773e+00,1.915330e+00,6.834736e-01,5.828325e-01,6.695403e-02,5.485075e-02,4.688948e-02,3.047481e-03
3.2814,0.3281,37.275937,7.341750,1.151225e-03,5.8451,0,,2.093612e+00,1.859944e+00,1.777931e+00,1.766319e+00,1.775205e+00,1.787275e+00,9.941645e-01,8.776042e-01,1.226223e-01,1.017971e-01,8.736656e-02,5.708021e-03
3.2830,0.3283,65.512856,12.735167,3.270006e-03,16.8217,0,,8.271188e-01,7.329858e-01,7.668733e-01,8.406330e-01,8.762823e-01,9.068637e-01,5.674462e-01,5.119218e-01,1.261351e-01,1.091466e-01,9.782534e-02,8.544824e-03
3.2840,0.3284,12.067926,10.216981,1.673829e-03,1.9771,0,,7.358614e-01,1.086889e+00,1.124295e+00,1.135445e+00,1.136011e+00,1.134413e+00,8.432984e-01,8.132685e-01,3.094611e-01,2.744047e-01,2.418111e-01,2.003349e-02
3.2841,0.3284,49.417134,12.735167,3.530472e-03,13.6995,0,,9.812231e-01,8.915139e-01,8.540360e-01,8.624431e-01,8.811786e-01,9.053976e-01,7.849539e-01,7.148242e-01,1.891772e-01,1.651654e-01,1.429427e-01,1.320718e-02
3.2857,0.3286,37.275937,11.406795,2.031957e-03,6.6402,0,,9.710605e-01,9.205976e-01,8.775253e-01,8.416046e-01,8.295418e-01,8.218862e-01,6.982106e-01,6.445478e-01,1.364367e-01,1.147651e-01,1.014512e-01,7.377971e-03
3.2922,0.3292,12.067926,10.216981,1.380226e-03,1.6303,0,,5.485245e-01,8.470757e-01,8.828183e-01,8.950985e-01,8.966834e-01,8.962911e-01,6.536217e-01,6.258927e-01,2.196301e-01,1.937537e-01,1.700556e-01,1.366443e-02
3.2937,0.3294,86.851137,8.196729,1.188760e-03,12.5959,0,,1.143837e+00,1.292481e+00,1.366786e+00,1.346533e+00,1.315643e+00,1.279827e+00,3.826114e-01,3.271506e-01,4.328617e-02,3.634876e-02,3.092491e-02,2.029961e-03
3.2972,0.3297,15.998587,9.151275,9.354300e-04,1.6354,0,,6.710955e-01,8.402447e-01,8.461902e-01,8.382546e-01,8.314112e-01,8.232602e-01,5.231520e-01,4.922865e-01,1.143988e-01,9.763320e-02,8.350027e-02,5.805373e-03
3.2977,0.3298,18.420700,5.890030,6.361135e-04,1.9894,0,,2.178602e+00,2.214391e+00,2.127122e+00,2.025565e+00,1.975102e+00,1.926756e+00,9.926607e-01,8.865690e-01,1.232520e-01,1.015725e-01,8.754821e-02,5.594622e-03
3.2982,0.3298,18.420700,5.275657,3.674559e-04,1.2830,0,,1.547221e+00,1.572436e+00,1.495000e+00,1.406764e+00,1.363231e+00,1.321424e+00,5.205897e-01,4.525868e-01,5.185040e-02,4.381932e-02,3.645986e-02,2.311859e-03
3.3032,0.3303,56.898660,8.196729,2.241994e-03,15.5631,0,,2.130065e+00,2.019674e+00,2.262150e+00,2.444852e+00,2.494955e+00,2.520066e+00,1.107856e+00,9.982557e-01,1.981951e-01,1.712229e-01,1.459487e-01,1.129105e-02
3.3043,0.3304,18.420700,6.575951,5.091205e-04,1.4262,0,,1.103573e+00,1.186880e+00,1.153022e+00,1.105803e+00,1.080200e+00,1.054351e+00,5.081563e-01,4.542725e-01,6.371364e-02,5.315869e-02,4.450495e-02,2.848771e-03
3.3044,0.3304,13.894955,7.341750,1.038154e-03,1.9648,0,,1.607231e+00,1.894016e+00,1.889809e+00,1.860514e+00,1.840568e+00,1.818255e+00,1.179436e+00,1.111068e+00,2.538594e-01,2.146938e-01,1.830692e-01,1.283464e-02
3.3123,0.3312,56.898660,14.218234,6.585394e-03,26.3535,0,,1.000949e+00,8.924071e-01,8.914355e-01,9.697529e-01,1.021359e+00,1.072587e+00,8.241518e-01,7.378353e-01,2.500361e-01,2.251054e-01,2.133881e-01,2.918882e-02
3.3155,0.3316,49.417134,7.341750,8.683828e-04,5.8451,0,,1.549097e+00,1.341855e+00,1.335956e+00,1.359081e+00,1.366745e+00,1.368721e+00,5.379041e-01,4.656504e-01,5.382597e-02,4.503367e-02,3.755326e-02,2.456015e-03
3.3225,0.3322,42.919343,11.406795,2.120303e-03,7.9779,0,,9.707767e-01,8.974655e-01,8.515329e-01,8.282012e-01,8.265501e-01,8.302714e-01,6.785272e-01,6.186106e-01,1.292513e-01,1.088218e-01,9.360467e-02,6.958715e-03
3.3276,0.3328,42.919343,7.341750,1.274419e-03,7.4502,0,,2.181286e+00,1.908827e+00,1.896844e+00,1.956887e+00,1.989499e+00,2.016436e+00,1.019474e+00,8.946852e-01,1.257974e-01,1.066362e-01,8.963673e-02,6.059389e-03
3.3348,0.3335,56.898660,14.218234,5.980003e-03,23.9308,0,,9.497624e-01,8.484331e-01,8.409021e-01,9.050332e-01,9.498966e-01,9.955281e-01,7.832774e-01,7.033154e-01,2.301979e-01,2.064647e-01,1.941831e-01,2.457175e-02
3.3377,0.3338,28.117687,8.196729,1.357777e-03,4.6577,0,,1.842597e+00,1.755509e+00,1.670721e+00,1.595731e+00,1.567064e+00,1.545025e+00,1.105697e+00,1.006207e+00,1.730556e-01,1.487984e-01,1.253756e-01,8.528527e-03
3.3397,0.3340,42.919343,9.151275,1.261891e-03,5.9182,0,,1.186239e+00,1.066674e+00,1.013506e+00,9.975281e-01,9.995176e-01,1.004944e+00,6.024786e-01,5.451442e-01,7.964188e-02,6.789420e-02,5.731782e-02,3.854437e-03
3.3401,0.3340,24.420531,5.890030,5.234957e-04,2.1705,0,,1.874739e+00,1.775559e+00,1.664597e+00,1.563818e+00,1.520863e+00,1.482827e+00,6.394579e-01,5.539380e-01,6.367796e-02,5.257521e-02,4.497400e-02,2.838517e-03
3.3406,0.3341,49.417134,6.575951,7.875428e-04,5.9182,0,,1.928309e+00,1.678928e+00,1.699549e+00,1.727506e+00,1.728954e+00,1.720709e+00,5.938775e-01,5.043682e-01,5.566537e-02,4.554663e-02,3.889176e-02,2.513784e-03
3.3458,0.3346,100.000000,9.151275,1.573290e-03,17.1920,0,,9.568336e-01,1.196572e+00,1.254418e+00,1.218179e+00,1.184744e+00,1.144378e+00,3.530599e-01,3.115912e-01,5.044818e-02,4.265645e-02,3.569388e-02,2.436255e-03
3.3489,0.3349,49.417134,12.735167,4.281477e-03,16.6137,0,,1.105914e+00,1.000188e+00,9.641695e-01,9.899010e-01,1.020217e+00,1.056071e+00,9.134182e-01,8.298629e-01,2.389529e-01,2.108596e-01,1.839405e-01,1.909684e-02
3.3495,0.3350,56.898660,14.218234,7.252074e-03,29.0214,0,,1.053633e+00,9.376703e-01,9.448452e-01,1.038910e+00,1.097585e+00,1.154511e+00,8.637885e-01,7.709120e-01,2.701951e-01,2.440318e-01,2.331750e-01,3.454272e-02
3.3503,0.3350,24.420531,12.735167,2.413877e-03,4.6288,0,,8.318379e-01,8.722659e-01,8.592510e-01,8.405596e-01,8.299124e-01,8.187616e-01,6.915803e-01,6.719896e-01,2.125293e-01,1.834866e-01,1.592221e-01,1.299308e-02
3.3663,0.3366,42.919343,8.196729,1.013669e-03,5.3077,0,,1.344347e+00,1.190074e+00,1.135728e+00,1.124148e+00,1.126827e+00,1.131130e+00,5.864206e-01,5.141865e-01,6.699812e-02,5.542649e-02,4.747639e-02,3.105050e-03
3.3732,0.3373,56.898660,12.735167,6.435292e-03,28.7518,0,,1.298230e+00,1.151041e+00,1.216099e+00,1.370508e+00,1.447592e+00,1.515389e+00,9.602219e-01,9.386624e-01,2.956056e-01,2.790606e-01,2.460652e-01,3.496905e-02
3.3736,0.3374,12.067926,5.275657,5.488097e-04,1.2554,0,,2.047331e+00,2.386689e+00,2.362838e+00,2.302744e+00,2.265294e+00,2.224894e+00,1.157866e+00,1.053249e+00,1.698426e-01,1.450685e-01,1.224805e-01,7.892626e-03
3.3752,0.3375,49.417134,6.575951,9.550695e-04,7.1772,0,,2.241215e+00,1.984420e+00,2.053615e+00,2.117688e+00,2.129488e+00,2.127057e+00,7.823822e-01,6.698980e-01,8.040439e-02,6.596473e-02,5.646578e-02,3.694183e-03
3.3779,0.3378,10.481131,9.151275,1.423422e-03,1.6303,0,,7.669520e-01,1.208051e+00,1.263135e+00,1.283237e+00,1.286500e+00,1.286826e+00,9.489055e-01,9.091258e-01,3.291607e-01,2.907683e-01,2.557906e-01,2.076970e-02
