chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
22.9794,2.2979,42.919343,8.196729,3.574520e-03,18.7167,0,,3.240854e+00,2.883710e+00,3.078309e+00,3.409277e+00,3.558206e+00,3.681332e+00,2.278436e+00,2.086643e+00,5.934147e-01,5.232257e-01,4.641428e-01,4.293902e-02
22.9876,2.2988,100.000000,0.300892,5.335155e-06,1.7731,0,,4.630015e+00,7.688474e-01,4.304262e-01,2.723812e-01,2.246001e-01,1.877518e-01,1.008004e-02,8.004346e-03,5.785878e-04,4.557686e-04,3.650668e-04,6.179103e-06
23.1042,2.3104,9.102982,8.196729,1.882764e-03,2.0909,0,,1.569198e+00,2.374998e+00,2.465716e+00,2.496031e+00,2.499770e+00,2.498627e+00,1.900205e+00,1.837168e+00,7.704077e-01,6.817759e-01,6.058521e-01,5.668618e-02
23.1171,2.3117,24.420531,17.722610,1.263292e-02,17.4073,0,,1.195904e+00,1.193776e+00,1.178258e+00,1.158589e+00,1.147392e+00,1.135426e+00,1.339670e+00,1.371575e+00,7.796161e-01,7.224222e-01,6.726938e-01,1.502227e-01
23.1410,2.3141,32.374575,14.218234,9.603308e-03,21.8665,0,,1.613296e+00,1.548136e+00,1.491820e+00,1.433986e+00,1.411378e+00,1.396858e+00,1.852140e+00,1.772133e+00,7.287388e-01,6.725089e-01,6.233701e-01,1.157985e-01
23.1429,2.3143,65.512856,1.406644,3.736705e-05,1.7403,0,,5.163136e+00,1.918406e+00,1.222880e+00,8.363518e-01,7.065782e-01,6.041031e-01,3.782280e-02,3.003709e-02,2.208080e-03,1.817688e-03,1.522203e-03,9.572880e-05
23.1467,2.3147,75.431201,1.406644,3.756301e-05,2.0143,0,,5.105080e+00,1.761676e+00,1.106146e+00,7.500599e-01,6.318104e-01,5.389140e-01,3.313970e-02,2.637255e-02,1.934217e-03,1.589572e-03,1.332460e-03,8.403303e-05
23.1601,2.3160,24.420531,12.735167,5.872775e-03,11.2614,0,,1.752316e+00,1.729997e+00,1.692294e+00,1.646451e+00,1.621948e+00,1.597589e+00,1.810539e+00,1.783302e+00,7.488040e-01,6.773921e-01,6.157673e-01,8.038800e-02
23.1674,2.3167,18.420700,30.742045,4.343711e-02,26.0276,0,,6.164691e-01,6.701620e-01,6.696056e-01,6.674344e-01,6.660518e-01,6.645138e-01,5.790651e-01,5.911731e-01,7.684237e-01,7.350860e-01,7.015015e-01,2.667094e-01
23.1755,2.3176,7.906043,10.216981,2.627505e-03,2.0332,0,,7.798536e-01,1.539937e+00,1.674542e+00,1.740295e+00,1.759542e+00,1.773003e+00,1.517321e+00,1.466596e+00,8.049931e-01,7.346916e-01,6.707290e-01,7.907267e-02
23.1889,2.3189,13.894955,3.041385,2.598212e-04,1.1870,0,,5.718254e+00,5.389492e+00,4.970240e+00,4.574092e+00,4.396226e+00,4.232214e+00,1.277496e+00,1.084014e+00,1.134781e-01,9.433670e-02,7.960717e-02,5.083209e-03
23.2000,2.3200,18.420700,17.722610,9.900040e-03,10.2900,0,,1.039580e+00,1.131299e+00,1.127807e+00,1.119586e+00,1.114431e+00,1.108715e+00,1.021788e+00,1.055567e+00,8.071411e-01,7.497890e-01,6.978460e-01,1.340807e-01
23.2016,2.3202,75.431201,0.467492,7.708115e-06,1.2437,0,,4.737830e+00,8.680818e-01,4.944042e-01,3.176098e-01,2.626067e-01,2.207877e-01,1.192321e-02,9.447141e-03,7.104131e-04,5.866843e-04,4.918598e-04,1.723865e-05
23.2312,2.3231,21.209509,10.216981,3.533482e-03,7.3352,0,,2.273518e+00,2.270088e+00,2.219407e+00,2.157246e+00,2.124197e+00,2.091401e+00,2.068794e+00,2.013953e+00,7.095686e-01,6.277398e-01,5.585833e-01,5.486908e-02
23.2377,2.3238,6.866488,12.735167,3.759231e-03,2.0269,0,,3.580030e-01,9.477951e-01,1.103701e+00,1.193808e+00,1.224024e+00,1.247550e+00,1.229336e+00,1.198371e+00,7.752889e-01,7.311650e-01,6.880921e-01,1.124421e-01
23.2545,2.3255,21.209509,22.090712,1.955511e-02,18.7751,0,,9.044390e-01,9.329295e-01,9.274219e-01,9.197217e-01,9.152189e-01,9.103145e-01,9.137519e-01,9.640390e-01,7.970921e-01,7.458990e-01,7.002804e-01,1.997863e-01
23.2779,2.3278,5.963623,47.763573,1.857952e-01,23.1979,0,,2.388934e-01,5.198259e-01,6.235426e-01,6.912624e-01,7.150657e-01,7.338579e-01,8.007119e-01,7.986271e-01,7.013130e-01,6.941387e-01,6.933418e-01,9.186043e-01
23.2973,2.3297,15.998587,30.742045,3.721707e-02,19.3683,0,,5.342918e-01,6.471305e-01,6.513061e-01,6.511739e-01,6.505292e-01,6.496692e-01,5.680565e-01,5.617357e-01,7.508834e-01,7.320068e-01,7.094426e-01,2.668270e-01
23.3022,2.3302,28.117687,14.218234,8.374938e-03,16.5621,0,,1.576014e+00,1.536098e+00,1.496176e+00,1.449135e+00,1.425204e+00,1.402860e+00,1.777171e+00,1.737955e+00,7.458574e-01,6.839990e-01,6.303188e-01,1.056002e-01
23.3190,2.3319,100.000000,0.582715,1.120259e-05,1.9225,0,,4.768377e+00,8.878559e-01,5.061158e-01,3.254294e-01,2.686366e-01,2.258001e-01,1.217708e-02,9.678197e-03,7.281776e-04,6.005308e-04,5.040114e-04,1.677863e-05
23.3192,2.3319,100.000000,0.521934,9.848537e-06,1.8869,0,,4.751969e+00,8.608906e-01,4.889806e-01,3.130205e-01,2.586304e-01,2.171722e-01,1.165450e-02,9.252276e-03,6.997140e-04,5.776614e-04,4.853169e-04,1.460670e-05
23.3639,2.3364,12.067926,22.090712,1.334400e-02,7.2897,0,,4.910761e-01,8.049340e-01,8.411263e-01,8.548776e-01,8.580814e-01,8.599138e-01,7.691360e-01,7.531006e-01,7.643352e-01,7.442168e-01,7.206511e-01,1.995368e-01
23.3886,2.3389,5.179475,12.735167,3.594967e-03,1.4621,0,,1.702553e-01,6.023449e-01,7.739245e-01,8.934303e-01,9.384894e-01,9.760199e-01,1.143617e+00,1.126388e+00,7.317783e-01,6.959235e-01,6.615457e-01,1.297621e-01
23.3980,2.3398,86.851137,2.724146,1.873704e-04,5.9737,0,,5.789073e+00,4.143241e+00,3.198832e+00,2.508191e+00,2.236850e+00,2.004096e+00,1.865492e-01,1.499102e-01,1.153638e-02,9.490057e-03,7.918451e-03,4.888507e-04
23.4033,2.3403,5.963623,15.874011,5.652886e-03,2.1237,0,,1.658449e-01,5.636755e-01,7.150687e-01,8.173574e-01,8.550786e-01,8.860783e-01,1.015612e+00,1.002455e+00,7.192999e-01,6.955327e-01,6.718852e-01,1.668091e-01
23.4120,2.3412,24.420531,2.439998,1.372748e-04,1.3739,0,,5.950477e+00,4.435606e+00,3.880679e+00,3.410572e+00,3.194102e+00,2.988987e+00,4.149736e-01,3.376416e-01,2.854495e-02,2.357260e-02,1.978475e-02,1.204764e-03
23.4556,2.3456,42.919343,2.185488,1.041783e-04,2.0459,0,,5.798368e+00,4.046538e+00,3.228673e+00,2.564167e+00,2.291089e+00,2.052895e+00,1.823152e-01,1.464872e-01,1.140741e-02,9.402358e-03,7.869404e-03,4.792447e-04
23.4864,2.3486,12.067926,34.322093,4.769365e-02,16.7695,0,,3.811180e-01,5.997167e-01,6.233943e-01,6.316347e-01,6.334342e-01,6.344379e-01,5.944129e-01,5.840694e-01,7.037879e-01,7.171526e-01,7.231683e-01,3.521459e-01
23.4912,2.3491,10.481131,4.725367,7.080696e-04,1.5705,0,,4.010879e+00,4.603358e+00,4.556035e+00,4.446502e+00,4.378941e+00,4.306272e+00,2.446691e+00,2.250861e+00,4.139162e-01,3.498825e-01,2.992736e-01,2.133269e-02
23.5185,2.3519,100.000000,0.173462,3.047116e-06,1.7566,0,,4.699939e+00,7.420953e-01,4.118274e-01,2.606168e-01,2.136586e-01,1.784800e-01,9.754848e-03,7.757161e-03,4.053957e-04,3.101314e-04,2.408995e-04,3.354620e-06
23.5596,2.3560,37.275937,4.725367,8.391419e-04,6.6196,0,,5.376471e+00,4.760006e+00,4.904604e+00,5.009677e+00,5.011950e+00,4.981716e+00,1.737124e+00,1.498405e+00,1.797561e-01,1.497674e-01,1.266381e-01,8.061165e-03
23.5662,2.3566,21.209509,3.041385,2.411632e-04,1.6818,0,,5.944894e+00,4.937572e+00,4.468317e+00,4.110619e+00,3.953135e+00,3.802812e+00,8.442316e-01,7.002712e-01,6.505037e-02,5.387936e-02,4.527888e-02,2.807590e-03
23.5678,2.3568,86.851137,1.259921,3.158417e-05,2.1772,0,,5.057649e+00,1.473831e+00,8.970336e-01,5.978239e-01,5.006238e-01,4.249860e-01,2.509880e-02,1.993490e-02,1.460268e-03,1.203838e-03,1.008386e-03,6.101543e-05
23.5850,2.3585,32.374575,2.185488,1.037376e-04,1.5367,0,,5.883519e+00,4.093282e+00,3.409679e+00,2.817812e+00,2.560434e+00,2.328541e+00,2.352403e-01,1.896149e-01,1.517070e-02,1.248962e-02,1.043814e-02,6.360986e-04
23.6108,2.3611,75.431201,0.726337,1.339515e-05,1.3911,0,,4.889434e+00,1.039195e+00,6.031991e-01,3.920069e-01,3.254293e-01,2.744538e-01,1.528678e-02,1.212054e-02,8.971269e-04,7.398244e-04,6.195378e-04,3.011165e-05
23.6257,2.3626,65.512856,1.128502,2.518557e-05,1.4621,0,,5.086826e+00,1.525783e+00,9.327269e-01,6.231117e-01,5.222455e-01,4.436698e-01,2.657341e-02,2.106518e-02,1.544028e-03,1.271899e-03,1.065804e-03,6.751175e-05
23.6331,2.3633,49.417134,3.395568,3.579627e-04,5.2096,0,,5.809403e+00,5.600926e+00,5.259922e+00,4.746020e+00,4.476126e+00,4.211958e+00,6.826813e-01,5.610818e-01,4.921849e-02,4.057086e-02,3.401700e-02,2.076320e-03
23.6604,2.3660,12.067926,5.275657,8.833279e-04,2.0206,0,,3.962383e+00,4.368688e+00,4.300581e+00,4.184424e+00,4.116790e+00,4.045833e+00,2.469832e+00,2.287342e+00,4.430064e-01,3.752514e-01,3.215097e-01,2.314313e-02
23.7065,2.3706,7.906043,8.196729,1.838308e-03,1.7731,0,,1.233540e+00,2.141475e+00,2.275678e+00,2.334332e+00,2.348997e+00,2.357414e+00,1.859521e+00,1.789302e+00,7.909359e-01,7.049196e-01,6.302256e-01,6.179002e-02
23.7094,2.3709,13.894955,19.786487,1.091029e-02,7.6617,0,,6.911960e-01,9.455647e-01,9.640823e-01,9.685588e-01,9.686037e-01,9.678109e-01,8.292202e-01,8.220298e-01,7.999206e-01,7.616131e-01,7.231947e-01,1.621834e-01
23.7185,2.3718,15.998587,17.722610,9.173714e-03,8.2813,0,,9.339470e-01,1.107416e+00,1.112441e+00,1.109265e+00,1.106261e+00,1.102625e+00,9.518504e-01,9.670396e-01,8.163833e-01,7.628537e-01,7.129706e-01,1.347749e-01
23.7201,2.3720,65.512856,1.259921,3.067752e-05,1.5952,0,,5.175772e+00,1.721599e+00,1.072767e+00,7.242632e-01,6.091803e-01,5.189965e-01,3.166821e-02,2.520521e-02,1.847646e-03,1.519587e-03,1.274803e-03,8.036636e-05
23.7319,2.3732,21.209509,15.874011,8.667797e-03,11.5812,0,,1.293181e+00,1.324618e+00,1.311264e+00,1.293213e+00,1.282783e+00,1.271541e+00,1.325306e+00,1.359262e+00,8.032130e-01,7.386556e-01,6.818698e-01,1.176318e-01
23.7563,2.3756,86.851137,0.726337,1.406478e-05,1.6818,0,,4.899176e+00,1.007011e+00,5.818139e-01,3.769575e-01,3.127049e-01,2.632459e-01,1.449319e-02,1.148129e-02,8.556284e-04,7.057136e-04,5.920241e-04,2.607098e-05
23.7772,2.3777,86.851137,4.725367,1.281926e-03,23.5615,0,,5.574486e+00,6.656644e+00,5.846885e+00,5.086707e+00,4.765417e+00,4.482437e+00,1.363045e+00,1.201160e+00,1.734417e-01,1.451661e-01,1.231896e-01,7.963150e-03
23.8131,2.3813,37.275937,11.406795,6.670576e-03,21.7986,0,,2.155892e+00,1.984884e+00,1.890281e+00,1.889393e+00,1.929883e+00,1.990270e+00,2.089363e+00,1.942720e+00,7.110751e-01,6.476259e-01,5.924805e-01,8.343215e-02
23.8353,2.3835,15.998587,27.535422,2.720576e-02,15.8070,0,,5.847728e-01,7.123104e-01,7.172142e-01,7.170150e-01,7.161975e-01,7.151049e-01,6.204520e-01,6.173596e-01,7.732597e-01,7.480676e-01,7.205323e-01,2.450111e-01
23.8372,2.3837,49.417134,1.570455,4.823204e-05,1.5177,0,,5.523142e+00,2.695347e+00,1.847572e+00,1.320236e+00,1.132808e+00,9.807928e-01,6.723622e-02,5.363519e-02,4.004861e-03,3.284067e-03,2.748669e-03,1.705639e-04
23.8556,2.3856,75.431201,0.582715,1.016127e-05,1.3154,0,,4.892568e+00,9.540785e-01,5.478642e-01,3.538199e-01,2.929417e-01,2.465660e-01,1.346720e-02,1.070444e-02,7.969140e-04,6.577869e-04,5.521807e-04,2.301752e-05
23.8851,2.3885,42.919343,6.575951,2.185616e-03,14.2649,0,,4.191367e+00,3.841042e+00,4.220286e+00,4.581318e+00,4.700442e+00,4.776179e+00,2.368005e+00,2.137970e+00,4.497939e-01,3.859450e-01,3.342612e-01,2.503108e-02
23.8871,2.3887,5.179475,10.216981,2.453363e-03,1.2437,0,,2.802815e-01,8.817640e-01,1.083673e+00,1.214528e+00,1.261817e+00,1.300292e+00,1.387709e+00,1.354307e+00,7.746431e-01,7.225001e-01,6.735714e-01,1.003217e-01
23.8891,2.3889,18.420700,9.151275,2.745662e-03,5.5268,0,,2.547293e+00,2.604479e+00,2.555660e+00,2.491850e+00,2.456727e+00,2.420796e+00,2.169686e+00,2.108170e+00,6.948627e-01,6.087641e-01,5.368257e-01,4.802561e-02
23.8932,2.3893,28.117687,2.439998,1.367129e-04,1.5754,0,,5.994538e+00,4.409303e+00,3.849914e+00,3.346212e+00,3.112062e+00,2.891425e+00,3.644259e-01,2.955797e-01,2.452414e-02,2.022304e-02,1.694993e-02,1.031097e-03
23.9039,2.3904,24.420531,19.786487,1.749802e-02,21.5961,0,,1.091388e+00,1.089815e+00,1.077573e+00,1.062019e+00,1.053112e+00,1.043520e+00,1.241170e+00,1.285939e+00,7.930277e-01,7.390666e-01,6.924398e-01,1.893703e-01
23.9107,2.3911,28.117687,5.275657,1.008346e-03,5.3742,0,,5.001351e+00,4.415327e+00,4.223848e+00,4.193245e+00,4.207196e+00,4.225542e+00,2.174373e+00,1.915208e+00,2.672548e-01,2.240500e-01,1.903878e-01,1.259786e-02
23.9451,2.3945,13.894955,38.319054,7.381604e-02,26.7666,0,,4.394249e-01,5.712727e-01,5.791365e-01,5.807854e-01,5.808299e-01,5.806262e-01,5.330321e-01,5.223679e-01,7.187527e-01,7.258193e-01,7.249506e-01,3.397351e-01
23.9732,2.3973,65.512856,5.275657,1.639293e-03,20.3567,0,,4.792989e+00,6.531468e+00,6.528114e+00,6.115255e+00,5.860381e+00,5.601335e+00,1.857241e+00,1.659395e+00,2.863636e-01,2.421137e-01,2.070152e-01,1.404500e-02
23.9753,2.3975,75.431201,0.241395,3.786922e-06,1.1833,0,,4.819538e+00,7.985274e-01,4.470390e-01,2.844267e-01,2.336887e-01,1.954765e-01,1.048956e-02,8.309656e-03,6.176004e-04,4.881779e-04,3.921738e-04,7.174370e-06
23.9936,2.3994,13.894955,17.722610,8.628909e-03,6.7653,0,,8.034314e-01,1.073344e+00,1.091776e+00,1.095413e+00,1.094854e+00,1.093357e+00,9.274249e-01,9.234993e-01,8.162002e-01,7.686293e-01,7.227442e-01,1.382515e-01
24.0084,2.4008,6.866488,38.319054,7.862209e-02,14.0885,0,,2.174225e-01,5.343895e-01,6.406633e-01,7.053650e-01,7.271251e-01,7.439189e-01,7.951173e-01,7.914488e-01,6.919104e-01,7.016689e-01,7.171686e-01,7.126214e-01
24.0224,2.4022,75.431201,0.335932,5.402780e-06,1.2132,0,,4.854130e+00,8.373336e-01,4.722822e-01,3.015800e-01,2.487349e-01,2.085193e-01,1.114986e-02,8.851434e-03,6.730593e-04,5.557329e-04,4.670012e-04,1.168907e-05
24.0246,2.4025,86.851137,0.467492,8.297388e-06,1.5415,0,,4.879425e+00,8.780902e-01,4.987258e-01,3.194443e-01,2.639974e-01,2.215199e-01,1.190558e-02,9.444568e-03,7.128184e-04,5.887726e-04,4.940120e-04,1.535509e-05
24.0337,2.4034,100.000000,4.725367,1.296691e-03,27.4411,0,,5.876896e+00,6.031428e+00,5.100756e+00,4.383822e+00,4.103836e+00,3.864598e+00,1.204799e+00,1.062076e+00,1.539011e-01,1.288606e-01,1.093485e-01,7.050408e-03
24.0780,2.4078,42.919343,1.753341,6.238829e-05,1.5272,0,,5.719071e+00,3.294777e+00,2.408755e+00,1.796019e+00,1.565539e+00,1.373338e+00,1.032925e-01,8.260417e-02,6.271136e-03,5.153539e-03,4.307864e-03,2.646962e-04
24.0917,2.4092,49.417134,1.957525,8.053968e-05,2.0332,0,,5.769751e+00,3.577097e+00,2.659595e+00,2.006315e+00,1.756814e+00,1.547127e+00,1.197138e-01,9.583840e-02,7.297639e-03,5.994914e-03,5.009216e-03,3.079285e-04
24.1290,2.4129,37.275937,2.185488,1.049324e-04,1.7897,0,,5.923886e+00,4.143573e+00,3.388505e+00,2.747563e+00,2.475907e+00,2.234978e+00,2.111461e-01,1.698649e-01,1.340924e-02,1.102072e-02,9.238485e-03,5.609104e-04
24.1299,2.4130,86.851137,0.335932,5.761792e-06,1.4896,0,,4.864971e+00,8.282422e-01,4.659104e-01,2.964990e-01,2.441425e-01,2.043437e-01,1.094269e-02,8.697056e-03,6.644723e-04,5.491181e-04,4.468330e-04,9.526688e-06
24.1398,2.4140,100.000000,0.139163,2.467516e-06,1.7731,0,,4.808030e+00,7.462137e-01,4.130691e-01,2.611048e-01,2.146914e-01,1.795900e-01,9.893025e-03,7.875846e-03,3.443478e-04,2.663904e-04,2.058440e-04,2.328405e-06
24.1601,2.4160,7.906043,22.090712,1.281336e-02,4.5858,0,,2.282659e-01,6.221372e-01,7.335547e-01,7.975288e-01,8.186746e-01,8.349786e-01,8.626784e-01,8.510645e-01,7.238396e-01,7.205700e-01,7.147088e-01,2.633949e-01
24.1685,2.4168,24.420531,22.090712,2.482307e-02,27.4411,0,,1.002952e+00,1.001079e+00,9.912701e-01,9.787961e-01,9.716273e-01,9.638741e-01,1.148872e+00,1.203599e+00,7.968648e-01,7.460127e-01,7.026378e-01,2.301904e-01
24.1756,2.4176,6.866488,8.196729,1.794902e-03,1.5036,0,,9.296013e-01,1.872602e+00,2.048455e+00,2.136600e+00,2.162793e+00,2.181235e+00,1.816976e+00,1.744711e+00,8.024647e-01,7.207354e-01,6.487270e-01,6.723957e-02
24.2179,2.4218,56.898660,3.790997,5.365272e-04,8.0527,0,,5.714430e+00,6.281557e+00,5.976959e+00,5.438037e+00,5.151651e+00,4.871236e+00,9.606572e-01,8.022419e-01,7.669014e-02,6.334660e-02,5.318863e-02,3.261710e-03
24.2205,2.4221,15.998587,24.663274,2.028206e-02,13.1566,0,,6.483079e-01,7.893406e-01,7.947663e-01,7.943205e-01,7.932316e-01,7.917992e-01,6.834100e-01,6.845964e-01,7.928064e-01,7.608874e-01,7.280373e-01,2.189321e-01
24.2244,2.4224,37.275937,1.753341,6.283988e-05,1.3360,0,,5.789674e+00,3.442535e+00,2.584483e+00,1.964504e+00,1.725151e+00,1.522884e+00,1.200273e-01,9.613473e-02,7.379498e-03,6.076109e-03,5.080078e-03,3.107500e-04
24.2488,2.4249,86.851137,0.139163,2.306581e-06,1.4395,0,,4.834603e+00,7.581641e-01,4.193693e-01,2.659761e-01,2.181387e-01,1.825910e-01,9.986779e-03,7.939489e-03,3.905005e-04,2.961106e-04,2.341217e-04,3.056788e-06
24.2671,2.4267,75.431201,1.010791,2.177808e-05,1.6252,0,,5.105368e+00,1.321005e+00,7.881250e-01,5.196735e-01,4.336173e-01,3.670730e-01,2.125063e-02,1.683034e-02,1.238228e-03,1.018838e-03,8.537845e-04,4.993219e-05
24.2675,2.4267,10.481131,22.090712,1.319205e-02,6.2591,0,,3.978347e-01,7.708529e-01,8.304956e-01,8.571327e-01,8.645138e-01,8.695786e-01,8.091803e-01,7.923686e-01,7.615241e-01,7.496324e-01,7.333436e-01,2.210262e-01
24.2844,2.4284,37.275937,5.275657,1.139694e-03,8.0527,0,,5.063980e+00,4.485720e+00,4.664796e+00,4.867516e+00,4.926448e+00,4.952104e+00,2.081921e+00,1.827028e+00,2.569222e-01,2.154350e-01,1.831325e-01,1.206470e-02
24.3151,2.4315,5.179475,14.218234,4.503211e-03,1.6404,0,,1.411133e-01,5.200439e-01,6.815859e-01,7.977508e-01,8.423532e-01,8.798592e-01,1.073340e+00,1.061143e+00,7.305421e-01,7.009087e-01,6.724781e-01,1.554250e-01
24.3633,2.4363,28.117687,1.957525,8.187195e-05,1.1760,0,,5.965489e+00,3.947156e+00,3.225014e+00,2.632752e+00,2.381270e+00,2.157105e+00,2.108538e-01,1.698598e-01,1.355312e-02,1.119160e-02,9.357187e-03,5.686616e-04
24.3696,2.4370,86.851137,0.173462,2.893028e-06,1.4485,0,,4.866459e+00,7.756755e-01,4.300882e-01,2.716045e-01,2.231240e-01,1.873867e-01,1.014786e-02,8.064074e-03,4.655773e-04,3.579421e-04,2.837940e-04,3.934988e-06
24.3775,2.4377,86.851137,0.905358,1.918640e-05,1.8406,0,,5.060331e+00,1.162619e+00,6.817646e-01,4.452859e-01,3.704228e-01,3.127024e-01,1.756714e-02,1.394855e-02,1.029574e-03,8.486926e-04,7.116117e-04,3.633042e-05
24.3899,2.4390,56.898660,5.890030,2.042737e-03,19.7332,0,,4.480574e+00,5.445491e+00,5.915367e+00,5.912373e+00,5.806946e+00,5.663227e+00,2.102207e+00,1.896947e+00,3.830685e-01,3.271497e-01,2.822142e-01,2.029457e-02
24.4074,2.4407,56.898660,3.041385,2.716217e-04,5.0815,0,,5.945030e+00,5.593083e+00,4.897063e+00,4.183949e+00,3.859157e+00,3.560666e+00,4.537424e-01,3.689855e-01,3.046553e-02,2.510956e-02,2.098607e-02,1.279386e-03
24.4486,2.4449,75.431201,3.790997,5.766366e-04,11.4736,0,,5.840027e+00,6.459718e+00,5.700707e+00,4.947942e+00,4.613398e+00,4.309246e+00,8.297723e-01,6.941663e-01,6.633055e-02,5.480891e-02,4.591682e-02,2.818308e-03
24.4565,2.4457,37.275937,7.341750,2.543361e-03,12.9133,0,,3.717011e+00,3.285189e+00,3.322554e+00,3.546811e+00,3.671970e+00,3.786283e+00,2.473434e+00,2.249541e+00,5.223405e-01,4.519182e-01,3.941844e-01,3.140209e-02
24.4650,2.4465,86.851137,0.111645,1.856255e-06,1.4440,0,,4.867003e+00,7.535662e-01,4.163814e-01,2.636765e-01,2.168279e-01,1.811250e-01,1.001395e-02,7.968765e-03,3.295138e-04,2.497272e-04,1.918160e-04,2.104824e-06
24.4651,2.4465,65.512856,2.724146,1.973228e-04,4.7454,0,,5.968921e+00,4.960387e+00,4.034248e+00,3.266440e+00,2.947622e+00,2.667187e+00,2.709573e-01,2.185035e-01,1.718273e-02,1.413100e-02,1.181862e-02,7.231489e-04
24.4886,2.4489,6.866488,42.781479,1.296238e-01,20.8048,0,,2.768766e-01,5.962857e-01,6.919624e-01,7.467331e-01,7.643401e-01,7.775527e-01,8.095901e-01,8.061307e-01,7.069304e-01,7.186980e-01,7.381348e-01,8.192781e-01
24.5495,2.4549,65.512856,4.232476,8.188401e-04,12.6745,0,,5.540504e+00,6.840661e+00,6.466771e+00,5.858554e+00,5.548473e+00,5.251228e+00,1.278853e+00,1.094143e+00,1.222517e-01,1.014626e-01,8.538846e-02,5.327354e-03
24.5693,2.4569,100.000000,0.111645,1.998163e-06,1.7897,0,,4.883796e+00,7.526277e-01,4.159585e-01,2.635492e-01,2.171078e-01,1.811755e-01,1.005492e-02,8.019537e-03,2.926466e-04,2.174480e-04,1.649189e-04,1.880350e-06
24.5800,2.4580,18.420700,2.724146,1.909242e-04,1.2910,0,,6.072656e+00,5.057566e+00,4.514945e+00,4.086640e+00,3.900640e+00,3.726850e+00,7.713131e-01,6.380200e-01,5.858743e-02,4.852698e-02,4.078985e-02,2.531202e-03
24.6073,2.4607,86.851137,2.439998,1.396857e-04,4.9721,0,,5.861698e+00,3.686285e+00,2.730780e+00,2.072110e+00,1.822109e+00,1.611803e+00,1.311211e-01,1.049533e-01,7.932308e-03,6.522531e-03,5.455847e-03,3.380760e-04
24.6098,2.4610,10.481131,3.790997,4.540705e-04,1.2554,0,,4.854091e+00,5.301485e+00,5.160385e+00,4.953111e+00,4.838696e+00,4.722042e+00,2.189980e+00,1.953527e+00,2.798571e-01,2.345991e-01,1.993362e-01,1.355681e-02
24.6306,2.4631,24.420531,7.341750,1.996291e-03,6.6402,0,,3.578076e+00,3.383812e+00,3.222496e+00,3.091926e+00,3.049798e+00,3.024380e+00,2.552863e+00,2.360448e+00,5.232168e-01,4.490722e-01,3.890521e-01,2.988126e-02
24.6325,2.4632,37.275937,8.196729,3.256059e-03,14.8074,0,,3.272976e+00,2.910826e+00,2.886832e+00,3.056942e+00,3.171666e+00,3.286007e+00,2.436331e+00,2.231843e+00,5.989356e-01,5.252835e-01,4.637749e-01,4.119212e-02
24.6479,2.4648,10.481131,24.663274,1.769544e-02,7.5200,0,,3.660951e-01,7.136478e-01,7.700726e-01,7.951237e-01,8.020327e-01,8.067716e-01,7.603785e-01,7.459661e-01,7.502371e-01,7.479332e-01,7.403037e-01,2.676716e-01
24.6590,2.4659,86.851137,0.216216,3.651225e-06,1.4667,0,,4.931431e+00,8.016643e-01,4.457609e-01,2.820639e-01,2.320405e-01,1.944576e-01,1.045696e-02,8.309973e-03,5.471422e-04,4.262821e-04,3.392679e-04,4.957961e-06
24.6660,2.4666,10.481131,42.781479,1.169937e-01,28.6625,0,,3.879660e-01,6.009505e-01,6.272415e-01,6.366774e-01,6.388126e-01,6.400751e-01,6.171713e-01,6.104071e-01,6.935578e-01,7.291387e-01,7.580312e-01,4.933763e-01
24.7464,2.4746,9.102982,19.786487,9.998818e-03,4.6001,0,,3.477274e-01,7.834615e-01,8.733660e-01,9.186913e-01,9.324822e-01,9.425974e-01,9.050496e-01,8.869581e-01,7.688498e-01,7.536333e-01,7.348626e-01,2.019811e-01
24.7490,2.4749,65.512856,5.890030,2.332783e-03,25.9468,0,,4.425375e+00,6.189609e+00,6.354464e+00,6.045774e+00,5.821803e+00,5.584214e+00,2.058930e+00,1.870372e+00,4.133978e-01,3.553956e-01,3.081989e-01,2.297752e-02
24.7493,2.4749,10.481131,38.319054,7.488853e-02,20.4837,0,,3.602262e-01,6.063440e-01,6.405277e-01,6.537872e-01,6.570225e-01,6.590587e-01,6.346695e-01,6.269821e-01,7.019273e-01,7.313949e-01,7.542853e-01,4.612847e-01
24.7691,2.4769,86.851137,0.269506,4.608128e-06,1.4850,0,,4.964729e+00,8.245186e-01,4.605166e-01,2.923735e-01,2.404420e-01,2.016754e-01,1.080883e-02,8.581950e-03,6.287171e-04,4.959714e-04,3.981556e-04,7.018371e-06
24.7927,2.4793,100.000000,0.241395,4.388063e-06,1.8178,0,,4.955272e+00,8.047187e-01,4.474639e-01,2.837855e-01,2.337473e-01,1.948648e-01,1.051997e-02,8.358679e-03,5.401301e-04,4.226161e-04,3.348662e-04,4.852016e-06
